OrdersID,Order No,Part Number,Part Name,Operation Number,Operation Name,Resource Group,Required Resource,Setup Time,Time Per Item,Sales Order,Quantity,Due Date,Batch Time,Process Time Type,Tonnage,Cycle Type,Volume Occupancy,Klin Type,Firing buffer,MTS/MTO,MTS/MTO priority,Que Time,Pressing buffer,Wheel Dia,Wheel thickness,Week start,pressing batch+date
150,120288504,123456789,product_name,400,Finishing Thickness Bando 42,FINISHING,Select From Group,0,4.067,197600270,4,04-10-2025,,Time Per Item,,,29.232,,,,,,,400-D,,,09-09-2025
151,120288504,123456789,product_name,401,Finishing Thickness Tokimotto 74,FINISHING,Select From Group,0,0,197600270,4,04-10-2025,,Time Per Item,,,29.232,,,,,,,400-D,,,09-09-2025
152,120288504,123456789,product_name,410,Finishing Bore Cementing 67,FINISHING,Select From Group,0,5.717,197600270,4,04-10-2025,,Time Per Item,,,29.232,,,,,,,400-D,,,09-09-2025
153,120288504,123456789,product_name,420,Finishing Blanchart Wet DR 39,FINISHING,Select From Group,0,2.3,197600270,4,04-10-2025,,Time Per Item,,,29.232,,,,,,,400-D,,,09-09-2025
154,120288504,123456789,product_name,421,Finishing Blanchart Dry RSG 40,FINISHING,Select From Group,0,0,197600270,4,04-10-2025,,Time Per Item,,,29.232,,,,,,,400-D,,,09-09-2025
155,120288504,123456789,product_name,430,Finishing Diameter DS 44,FINISHING,Select From Group,0,8.267,197600270,4,04-10-2025,,Time Per Item,,,29.232,,,,,,,400-D,,,09-09-2025
156,120288504,123456789,product_name,431,Finishing Diameter DB 1200 24,FINISHING,Select From Group,0,0,197600270,4,04-10-2025,,Time Per Item,,,29.232,,,,,,,400-D,,,09-09-2025
157,120288504,123456789,product_name,440,Finishing Bore Inspection,FINISHING,Select From Group,0,0,197600270,4,04-10-2025,,Time Per Item,,,29.232,,,,,,,400-D,,,09-09-2025
158,120288504,123456789,product_name,441,Finishing Profile MSO 4,FINISHING,Select From Group,0,0,197600270,4,04-10-2025,,Time Per Item,,,29.232,,,,,,,400-D,,,09-09-2025
159,120288504,123456789,product_name,442,Finishing Diameter Roughing & Finishing,FINISHING,Select From Group,0,0,197600270,4,04-10-2025,,Time Per Item,,,29.232,,,,,,,400-D,,,09-09-2025
160,120288504,123456789,product_name,470,BALANCE CHECKING,BALANCIN,Select From Group,0,8,197600270,4,04-10-2025,,Time Per Item,,,29.232,,,,,,,400-D,,,09-09-2025
161,120288504,123456789,product_name,490,Final inspection,FININSPC,Select From Group,0,5,197600270,4,04-10-2025,,Time Per Item,,,29.232,,,,,,,400-D,,,09-09-2025
162,120288504,123456789,product_name,500,Packing Large Wheel 1st Dia <= 500,PACKING,Select From Group,0,16.117,197600270,4,04-10-2025,,Time Per Item,,,29.232,,,,,,,400-D,,,09-09-2025
163,120288505,123456789,product_name,100,Mixer Vitrified 80 Kg Single Bowl 1st,MIXER,Select From Group,25,9.233,197600270,4,04-10-2025,,Time Per Item,,,41.104,,,,,,,400-D,,,09-09-2025
164,120288505,123456789,product_name,110,Mixer Vitrified 80 Kg Single Bowl 1st,MIXER,Select From Group,25,9.233,197600270,4,04-10-2025,,Time Per Item,,,41.104,,,,,,,400-D,,,09-09-2025
165,120288505,123456789,product_name,200,Press Large Wheel 600 Ton 1st A Arm,PRESS,Select From Group,10.5,18.967,197600270,4,04-10-2025,,Time Per Item,,,41.104,,,,,,,400-D,,,09-09-2025
166,120288505,123456789,product_name,201,Press Large Wheel 600 Ton 1st B Arm,PRESS,Select From Group,0,0,197600270,4,04-10-2025,,Time Per Item,,,41.104,,,,,,,400-D,,,09-09-2025
167,120288505,123456789,product_name,250,Air drying,AIRDRY,Select From Group,0,0,197600270,4,04-10-2025,,Time Per Item,,,41.104,,,,,,,400-D,,,09-09-2025
168,120288505,123456789,product_name,260,Dryers,DRYER,Select From Group,0,0,197600270,4,04-10-2025,,Time Per Item,,,41.104,,,,,,,400-D,,,09-09-2025
169,120288505,123456789,product_name,290,Loading Bickley,LOADBICK,Select From Group,0,0,197600270,4,04-10-2025,,Time Per Item,,,41.104,,,,,,,400-D,,,09-09-2025
170,120288505,123456789,product_name,300,Bickley Batch Kilns,BATCHKLN,Select From Group,0,4980,197600270,4,04-10-2025,4980,Time Per Batch,,65VT,41.104,Batch,,,,,,400-D,,,09-09-2025
171,120288505,123456789,product_name,310,Unloading bickley,ULDBICK,Select From Group,0,0,197600270,4,04-10-2025,,Time Per Item,,,41.104,,,,,,,400-D,,,09-09-2025
172,120288505,123456789,product_name,390,Pre inspection,PREINSPC,Select From Group,0,14,197600270,4,04-10-2025,,Time Per Item,,,41.104,,,,,,,400-D,,,09-09-2025
173,120288505,123456789,product_name,395,KILN ACKNOWLEDGE,KILNACK,Select From Group,0,0,197600270,4,04-10-2025,,Time Per Item,,,41.104,,,,,,,400-D,,,09-09-2025
174,120288505,123456789,product_name,400,Finishing Thickness Bando 42,FINISHING,Select From Group,0,4.067,197600270,4,04-10-2025,,Time Per Item,,,41.104,,,,,,,400-D,,,09-09-2025
175,120288505,123456789,product_name,401,Finishing Thickness Tokimotto 74,FINISHING,Select From Group,0,0,197600270,4,04-10-2025,,Time Per Item,,,41.104,,,,,,,400-D,,,09-09-2025
176,120288505,123456789,product_name,410,Finishing Bore Cementing 67,FINISHING,Select From Group,0,5.8,197600270,4,04-10-2025,,Time Per Item,,,41.104,,,,,,,400-D,,,09-09-2025
177,120288505,123456789,product_name,420,Finishing Blanchart Wet DR 39,FINISHING,Select From Group,0,2.3,197600270,4,04-10-2025,,Time Per Item,,,41.104,,,,,,,400-D,,,09-09-2025
178,120288505,123456789,product_name,421,Finishing Blanchart Dry RSG 40,FINISHING,Select From Group,0,0,197600270,4,04-10-2025,,Time Per Item,,,41.104,,,,,,,400-D,,,09-09-2025
179,120288505,123456789,product_name,430,Finishing Diameter DS 44,FINISHING,Select From Group,0,8.267,197600270,4,04-10-2025,,Time Per Item,,,41.104,,,,,,,400-D,,,09-09-2025
180,120288505,123456789,product_name,431,Finishing Diameter DB 1200 24,FINISHING,Select From Group,0,0,197600270,4,04-10-2025,,Time Per Item,,,41.104,,,,,,,400-D,,,09-09-2025
181,120288505,123456789,product_name,440,Finishing Bore Inspection,FINISHING,Select From Group,0,0,197600270,4,04-10-2025,,Time Per Item,,,41.104,,,,,,,400-D,,,09-09-2025
182,120288505,123456789,product_name,441,Finishing Profile MSO 4,FINISHING,Select From Group,0,0,197600270,4,04-10-2025,,Time Per Item,,,41.104,,,,,,,400-D,,,09-09-2025
183,120288505,123456789,product_name,442,Finishing Diameter Roughing & Finishing,FINISHING,Select From Group,0,0,197600270,4,04-10-2025,,Time Per Item,,,41.104,,,,,,,400-D,,,09-09-2025
184,120288505,123456789,product_name,470,BALANCE CHECKING,BALANCIN,Select From Group,0,8,197600270,4,04-10-2025,,Time Per Item,,,41.104,,,,,,,400-D,,,09-09-2025
185,120288505,123456789,product_name,490,Final inspection,FININSPC,Select From Group,0,5,197600270,4,04-10-2025,,Time Per Item,,,41.104,,,,,,,400-D,,,09-09-2025
186,120288505,123456789,product_name,500,Packing Large Wheel 1st Dia <= 500,PACKING,Select From Group,0,16.117,197600270,4,04-10-2025,,Time Per Item,,,41.104,,,,,,,400-D,,,09-09-2025
187,120288514,123456789,product_name,100,Mixer Vitrified 80 Kg Single Bowl 1st,MIXER,Select From Group,25,9.233,197600270,2,27-09-2025,,Time Per Item,,,39.26,,,,,,,500-F,,,02-09-2025
188,120288514,123456789,product_name,200,Press Large Wheel 1200 Ton 1st A Arm,PRESS,Select From Group,9,14.317,197600270,2,27-09-2025,,Time Per Item,,,39.26,,,,,,,500-F,,,02-09-2025
189,120288514,123456789,product_name,250,Air drying,AIRDRY,Select From Group,0,0,197600270,2,27-09-2025,,Time Per Item,,,39.26,,,,,,,500-F,,,02-09-2025
190,120288514,123456789,product_name,260,Dryers,DRYER,Select From Group,0,0,197600270,2,27-09-2025,,Time Per Item,,,39.26,,,,,,,500-F,,,02-09-2025
191,120288514,123456789,product_name,290,Loading PTK,LOADPTK,Select From Group,0,0,197600270,2,27-09-2025,,Time Per Item,,,39.26,,,,,,,500-F,,,02-09-2025
192,120288514,123456789,product_name,291,Loading Bickley,LOADBICK,Select From Group,0,0,197600270,2,27-09-2025,,Time Per Item,,,39.26,,,,,,,500-F,,,02-09-2025
193,120288514,123456789,product_name,300,PTK Tunnel Kilns,TUNELKLN,Select From Group,0,10080,197600270,2,27-09-2025,10080,Time Per Batch,,HT112,39.26,Tunnel,,,,,,500-F,,,02-09-2025
194,120288514,123456789,product_name,310,Unloading PTK,ULDPTK,Select From Group,0,0,197600270,2,27-09-2025,,Time Per Item,,,39.26,,,,,,,500-F,,,02-09-2025
195,120288514,123456789,product_name,311,Unloading bickley,ULDBICK,Select From Group,0,0,197600270,2,27-09-2025,,Time Per Item,,,39.26,,,,,,,500-F,,,02-09-2025
196,120288514,123456789,product_name,390,Pre inspection,PREINSPC,Select From Group,0,14,197600270,2,27-09-2025,,Time Per Item,,,39.26,,,,,,,500-F,,,02-09-2025
197,120288514,123456789,product_name,395,KILN ACKNOWLEDGE,KILNACK,Select From Group,0,0,197600270,2,27-09-2025,,Time Per Item,,,39.26,,,,,,,500-F,,,02-09-2025
198,120288514,123456789,product_name,400,Finishing Thickness Bando 42,FINISHING,Select From Group,0,2.883,197600270,2,27-09-2025,,Time Per Item,,,39.26,,,,,,,500-F,,,02-09-2025
199,120288514,123456789,product_name,401,Finishing Thickness Tokimotto 74,FINISHING,Select From Group,0,0,197600270,2,27-09-2025,,Time Per Item,,,39.26,,,,,,,500-F,,,02-09-2025
200,120288514,123456789,product_name,410,Finishing Bore Cementing 67,FINISHING,Select From Group,0,3.733,197600270,2,27-09-2025,,Time Per Item,,,39.26,,,,,,,500-F,,,02-09-2025
201,120288514,123456789,product_name,420,Finishing Diameter DB 1200 24,FINISHING,Select From Group,0,23.633,197600270,2,27-09-2025,,Time Per Item,,,39.26,,,,,,,500-F,,,02-09-2025
202,120288514,123456789,product_name,421,Finishing Diameter Roughing & Finishing,FINISHING,Select From Group,0,0,197600270,2,27-09-2025,,Time Per Item,,,39.26,,,,,,,500-F,,,02-09-2025
203,120288514,123456789,product_name,430,Finishing Bore Inspection,FINISHING,Select From Group,0,0,197600270,2,27-09-2025,,Time Per Item,,,39.26,,,,,,,500-F,,,02-09-2025
204,120288514,123456789,product_name,470,BALANCE CHECKING,BALANCIN,Select From Group,0,10,197600270,2,27-09-2025,,Time Per Item,,,39.26,,,,,,,500-F,,,02-09-2025
205,120288514,123456789,product_name,480,SPEED TEST,SPEEDTST,Select From Group,0,10,197600270,2,27-09-2025,,Time Per Item,,,39.26,,,,,,,500-F,,,02-09-2025
206,120288514,123456789,product_name,490,Final inspection,FININSPC,Select From Group,0,13,197600270,2,27-09-2025,,Time Per Item,,,39.26,,,,,,,500-F,,,02-09-2025
207,120288514,123456789,product_name,500,Packing Large Wheel 1st Dia <= 500,PACKING,Select From Group,0,13.667,197600270,2,27-09-2025,,Time Per Item,,,39.26,,,,,,,500-F,,,02-09-2025
208,120316130,123456789,product_name,100,Mixer Vitrified 80 Kg Erich Mixer 1st,MIXER,Select From Group,25,21.45,197600270,8,04-10-2025,,Time Per Item,,,50.872,,,,,,,360-D,,,09-09-2025
209,120316130,123456789,product_name,200,Press Large Wheel 600 Ton 1st A Arm,PRESS,Select From Group,10.5,54.767,197600270,8,04-10-2025,,Time Per Item,,,50.872,,,,,,,360-D,,,09-09-2025
210,120316130,123456789,product_name,201,Press Large Wheel 600 Ton 1st B Arm,PRESS,Select From Group,0,0,197600270,8,04-10-2025,,Time Per Item,,,50.872,,,,,,,360-D,,,09-09-2025
211,120316130,123456789,product_name,260,Dryers,DRYER,Select From Group,0,0,197600270,8,04-10-2025,,Time Per Item,,,50.872,,,,,,,360-D,,,09-09-2025
212,120316130,123456789,product_name,290,Loading PTK,LOADPTK,Select From Group,0,0,197600270,8,04-10-2025,,Time Per Item,,,50.872,,,,,,,360-D,,,09-09-2025
213,120316130,123456789,product_name,291,Loading Bickley,LOADBICK,Select From Group,0,0,197600270,8,04-10-2025,,Time Per Item,,,50.872,,,,,,,360-D,,,09-09-2025
214,120316130,123456789,product_name,300,PTK Tunnel Kilns,TUNELKLN,Select From Group,0,10080,197600270,8,04-10-2025,10080,Time Per Batch,,HT121,50.872,Tunnel,,,,,,360-D,,,09-09-2025
215,120316130,123456789,product_name,310,Unloading PTK,ULDPTK,Select From Group,0,0,197600270,8,04-10-2025,,Time Per Item,,,50.872,,,,,,,360-D,,,09-09-2025
216,120316130,123456789,product_name,311,Unloading bickley,ULDBICK,Select From Group,0,0,197600270,8,04-10-2025,,Time Per Item,,,50.872,,,,,,,360-D,,,09-09-2025
217,120316130,123456789,product_name,390,Pre inspection,PREINSPC,Select From Group,0,11,197600270,8,04-10-2025,,Time Per Item,,,50.872,,,,,,,360-D,,,09-09-2025
218,120316130,123456789,product_name,395,KILN ACKNOWLEDGE,KILNACK,Select From Group,0,0,197600270,8,04-10-2025,,Time Per Item,,,50.872,,,,,,,360-D,,,09-09-2025
219,120316130,123456789,product_name,400,Finishing Thickness Bando 42,FINISHING,Select From Group,0,11.767,197600270,8,04-10-2025,,Time Per Item,,,50.872,,,,,,,360-D,,,09-09-2025
220,120316130,123456789,product_name,401,Finishing Thickness Tokimotto 74,FINISHING,Select From Group,0,0,197600270,8,04-10-2025,,Time Per Item,,,50.872,,,,,,,360-D,,,09-09-2025
221,120316130,123456789,product_name,410,Finishing Bore Cementing 67,FINISHING,Select From Group,0,12.217,197600270,8,04-10-2025,,Time Per Item,,,50.872,,,,,,,360-D,,,09-09-2025
222,120316130,123456789,product_name,420,Finishing Blanchart Wet DR 39,FINISHING,Select From Group,0,4.6,197600270,8,04-10-2025,,Time Per Item,,,50.872,,,,,,,360-D,,,09-09-2025
223,120316130,123456789,product_name,421,Finishing Blanchart Dry RSG 40,FINISHING,Select From Group,0,0,197600270,8,04-10-2025,,Time Per Item,,,50.872,,,,,,,360-D,,,09-09-2025
224,120316130,123456789,product_name,422,Finishing Blanchart Dry DR 31,FINISHING,Select From Group,0,0,197600270,8,04-10-2025,,Time Per Item,,,50.872,,,,,,,360-D,,,09-09-2025
225,120316130,123456789,product_name,430,Finishing Diameter DB 1200 24,FINISHING,Select From Group,0,57.3,197600270,8,04-10-2025,,Time Per Item,,,50.872,,,,,,,360-D,,,09-09-2025
226,120316130,123456789,product_name,431,Finishing Diameter DS 44,FINISHING,Select From Group,0,0,197600270,8,04-10-2025,,Time Per Item,,,50.872,,,,,,,360-D,,,09-09-2025
227,120316130,123456789,product_name,440,Finishing Bore Inspection,FINISHING,Select From Group,0,0,197600270,8,04-10-2025,,Time Per Item,,,50.872,,,,,,,360-D,,,09-09-2025
228,120316130,123456789,product_name,470,BALANCE CHECKING,BALANCIN,Select From Group,0,16,197600270,8,04-10-2025,,Time Per Item,,,50.872,,,,,,,360-D,,,09-09-2025
229,120316130,123456789,product_name,490,Final inspection,FININSPC,Select From Group,0,5,197600270,8,04-10-2025,,Time Per Item,,,50.872,,,,,,,360-D,,,09-09-2025
230,120316130,123456789,product_name,500,Packing Large Wheel 1st Dia <= 500,PACKING,Select From Group,0,32.233,197600270,8,04-10-2025,,Time Per Item,,,50.872,,,,,,,360-D,,,09-09-2025
231,120316847,123456789,product_name,100,Mixer Vitrified 80 Kg Single Bowl 1st,MIXER,Select From Group,25,36.95,197600270,25,21-08-2025,,Time Per Item,,,188.25,,,,,,,500-D,,,27-07-2025
232,120316847,123456789,product_name,200,Press Large Wheel 1200 Ton 1st A Arm,PRESS,Select From Group,9,157.75,197600270,25,21-08-2025,,Time Per Item,,,188.25,,,,,,,500-D,,,27-07-2025
233,120316847,123456789,product_name,201,Press Large Wheel 1200 Ton 1st B Arm,PRESS,Select From Group,0,0,197600270,25,21-08-2025,,Time Per Item,,,188.25,,,,,,,500-D,,,27-07-2025
234,120316847,123456789,product_name,250,Air drying,AIRDRY,Select From Group,0,0,197600270,25,21-08-2025,,Time Per Item,,,188.25,,,,,,,500-D,,,27-07-2025
235,120316847,123456789,product_name,260,Dryers,DRYER,Select From Group,0,0,197600270,25,21-08-2025,,Time Per Item,,,188.25,,,,,,,500-D,,,27-07-2025
236,120316847,123456789,product_name,290,Loading Bickley,LOADBICK,Select From Group,0,0,197600270,25,21-08-2025,,Time Per Item,,,188.25,,,,,,,500-D,,,27-07-2025
237,120316847,123456789,product_name,300,Bickley Batch Kilns,BATCHKLN,Select From Group,0,4980,197600270,25,21-08-2025,4980,Time Per Batch,,65VT,188.25,Batch,,,,,,500-D,,,27-07-2025
238,120316847,123456789,product_name,310,Unloading bickley,ULDBICK,Select From Group,0,0,197600270,25,21-08-2025,,Time Per Item,,,188.25,,,,,,,500-D,,,27-07-2025
239,120316847,123456789,product_name,390,Pre inspection,PREINSPC,Select From Group,0,9,197600270,25,21-08-2025,,Time Per Item,,,188.25,,,,,,,500-D,,,27-07-2025
240,120316847,123456789,product_name,395,KILN ACKNOWLEDGE,KILNACK,Select From Group,0,0,197600270,25,21-08-2025,,Time Per Item,,,188.25,,,,,,,500-D,,,27-07-2025
241,120316847,123456789,product_name,400,Finishing Thickness Bando 42,FINISHING,Select From Group,0,116.983,197600270,25,21-08-2025,,Time Per Item,,,188.25,,,,,,,500-D,,,27-07-2025
242,120316847,123456789,product_name,401,Finishing Thickness Tokimotto 74,FINISHING,Select From Group,0,0,197600270,25,21-08-2025,,Time Per Item,,,188.25,,,,,,,500-D,,,27-07-2025
243,120316847,123456789,product_name,410,Finishing Bore Cementing 67,FINISHING,Select From Group,0,37.2,197600270,25,21-08-2025,,Time Per Item,,,188.25,,,,,,,500-D,,,27-07-2025
244,120316847,123456789,product_name,420,Finishing Diameter DB 1200 24,FINISHING,Select From Group,0,81.817,197600270,25,21-08-2025,,Time Per Item,,,188.25,,,,,,,500-D,,,27-07-2025
245,120316847,123456789,product_name,421,Finishing Diameter DS 44,FINISHING,Select From Group,0,0,197600270,25,21-08-2025,,Time Per Item,,,188.25,,,,,,,500-D,,,27-07-2025
246,120316847,123456789,product_name,430,Finishing Profile DB 1100 27,FINISHING,Select From Group,0,240.133,197600270,25,21-08-2025,,Time Per Item,,,188.25,,,,,,,500-D,,,27-07-2025
247,120316847,123456789,product_name,431,Finishing Diameter Roughing & Finishing,FINISHING,Select From Group,0,0,197600270,25,21-08-2025,,Time Per Item,,,188.25,,,,,,,500-D,,,27-07-2025
248,120316847,123456789,product_name,432,Finishing Diameter DB 1200 24,FINISHING,Select From Group,0,0,197600270,25,21-08-2025,,Time Per Item,,,188.25,,,,,,,500-D,,,27-07-2025
249,120316847,123456789,product_name,440,Finishing Bore Inspection,FINISHING,Select From Group,0,0,197600270,25,21-08-2025,,Time Per Item,,,188.25,,,,,,,500-D,,,27-07-2025
250,120316847,123456789,product_name,470,BALANCE CHECKING,BALANCIN,Select From Group,0,50,197600270,25,21-08-2025,,Time Per Item,,,188.25,,,,,,,500-D,,,27-07-2025
251,120316847,123456789,product_name,490,Final inspection,FININSPC,Select From Group,0,5,197600270,25,21-08-2025,,Time Per Item,,,188.25,,,,,,,500-D,,,27-07-2025
252,120316847,123456789,product_name,500,Packing Large Wheel 1st Dia <= 500,PACKING,Select From Group,0,138.25,197600270,25,21-08-2025,,Time Per Item,,,188.25,,,,,,,500-D,,,27-07-2025
253,120316848,123456789,product_name,100,Mixer Vitrified 80 Kg Single Bowl 1st,MIXER,Select From Group,25,36.95,197600270,25,21-08-2025,,Time Per Item,,,188.25,,,,,,,500-D,,,27-07-2025
254,120316848,123456789,product_name,200,Press Large Wheel 1200 Ton 1st A Arm,PRESS,Select From Group,9,157.75,197600270,25,21-08-2025,,Time Per Item,,,188.25,,,,,,,500-D,,,27-07-2025
255,120316848,123456789,product_name,201,Press Large Wheel 1200 Ton 1st B Arm,PRESS,Select From Group,0,0,197600270,25,21-08-2025,,Time Per Item,,,188.25,,,,,,,500-D,,,27-07-2025
256,120316848,123456789,product_name,250,Air drying,AIRDRY,Select From Group,0,0,197600270,25,21-08-2025,,Time Per Item,,,188.25,,,,,,,500-D,,,27-07-2025
257,120316848,123456789,product_name,260,Dryers,DRYER,Select From Group,0,0,197600270,25,21-08-2025,,Time Per Item,,,188.25,,,,,,,500-D,,,27-07-2025
258,120316848,123456789,product_name,290,Loading Bickley,LOADBICK,Select From Group,0,0,197600270,25,21-08-2025,,Time Per Item,,,188.25,,,,,,,500-D,,,27-07-2025
259,120316848,123456789,product_name,300,Bickley Batch Kilns,BATCHKLN,Select From Group,0,4980,197600270,25,21-08-2025,4980,Time Per Batch,,65VT,188.25,Batch,,,,,,500-D,,,27-07-2025
260,120316848,123456789,product_name,310,Unloading bickley,ULDBICK,Select From Group,0,0,197600270,25,21-08-2025,,Time Per Item,,,188.25,,,,,,,500-D,,,27-07-2025
261,120316848,123456789,product_name,390,Pre inspection,PREINSPC,Select From Group,0,9,197600270,25,21-08-2025,,Time Per Item,,,188.25,,,,,,,500-D,,,27-07-2025
262,120316848,123456789,product_name,395,KILN ACKNOWLEDGE,KILNACK,Select From Group,0,0,197600270,25,21-08-2025,,Time Per Item,,,188.25,,,,,,,500-D,,,27-07-2025
263,120316848,123456789,product_name,400,Finishing Thickness Bando 42,FINISHING,Select From Group,0,116.983,197600270,25,21-08-2025,,Time Per Item,,,188.25,,,,,,,500-D,,,27-07-2025
264,120316848,123456789,product_name,401,Finishing Thickness Tokimotto 74,FINISHING,Select From Group,0,0,197600270,25,21-08-2025,,Time Per Item,,,188.25,,,,,,,500-D,,,27-07-2025
